ID,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,back_order
275,62,8,0,0,68,102,9,33,64,130,8,0,0,0.71,0.7,0,0,0,0,1,0,0
276,20,2,0,0,0,0,0,0,1,1,1,0,0,0.99,0.99,0,0,0,0,1,0,0
277,0,9,0,7,13,16,3,6,9,12,0,0,0,0.68,0.66,0,0,0,0,1,0,1
278,3,12,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
279,143,8,0,1016,1448,1772,235,648,1127,1844,557,0,200,0.1,0.1,2,0,0,1,1,0,1
280,46,8,0,0,0,0,0,4,13,21,1,0,0,0.76,0.88,0,1,0,0,1,0,0
281,287,4,0,221,661,991,12,548,977,1415,73,0,0,0.97,0.98,0,0,0,0,1,0,0
282,13,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
283,12,8,0,0,0,0,0,4,11,26,3,0,0,0.66,0.69,0,0,0,0,1,0,1
284,175,4,0,0,0,0,0,1,2,7,0,0,0,0.73,0.78,0,0,0,0,0,0,0
285,8,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,1,1,0,0
286,5,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
287,10,2,0,10,10,10,0,0,0,0,0,0,0,0.2,0.11,0,1,0,1,1,0,0
288,316,2,16,200,550,800,101,281,595,862,146,0,0,0.98,0.98,0,0,0,0,1,0,0
289,11,8,0,0,0,0,0,0,0,0,0,0,0,0.71,0.75,0,1,0,0,1,0,0
290,2,10,0,0,0,0,0,0,1,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
291,14,8,0,0,0,0,0,1,1,1,0,0,0,0.93,0.95,0,0,0,0,1,0,0
292,1,2,0,25,25,50,8,18,33,50,2,0,0,0.81,0.82,0,0,0,0,1,0,1
293,314,8,138,120,120,120,35,481,874,1001,63,0,0,0.99,0.96,0,0,0,0,1,0,0
294,90,8,0,0,0,0,0,0,0,3,0,0,0,0.97,0.97,0,0,0,0,1,0,0
295,1,2,0,1,1,2,0,1,1,3,1,0,0,0.33,0.6,0,0,0,0,1,0,0
296,56,2,109,36,72,72,1,4,4,4,25,0,0,0.81,0.92,0,1,0,1,1,0,0
297,0,0,0,5,7,10,2,3,7,9,1,0,0,0,0,0,0,0,0,1,0,1
298,-1,9,0,9,11,13,1,9,11,12,0,0,0,0.85,0.83,1,1,0,0,0,0,1
299,60,9,143,30,93,154,15,79,169,219,36,0,0,0.86,0.84,0,1,0,0,1,0,0
300,0,9,0,2,3,5,0,1,2,2,0,0,0,0.93,0.89,0,0,0,0,1,0,0
301,33,8,0,0,0,0,0,0,0,5,0,0,0,0.61,0.57,0,0,0,0,1,0,0
302,137,8,0,0,0,0,36,83,198,276,18,0,0,1,1,0,0,0,0,1,0,0
303,0,9,0,24,30,42,10,20,26,42,0,0,0,0.99,0.98,0,0,0,0,1,0,1
304,4,8,0,4,4,4,1,2,3,4,2,0,0,0.66,0.69,0,0,0,0,1,0,0
305,38,9,0,0,0,0,0,1,1,1,0,0,0,0.96,0.96,0,0,0,1,1,0,0
306,29,2,0,43,86,129,8,35,80,122,0,0,0,1,0.99,0,0,0,0,1,0,0
307,70,4,40,0,0,0,0,14,65,91,0,0,0,0.77,0.8,0,0,0,0,1,0,0
308,114,2,0,54,108,216,19,65,147,218,32,0,0,0.88,0.94,0,0,0,0,1,0,0
309,3,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
310,0,12,0,6,7,9,0,1,5,6,0,0,0,0.78,0.78,0,0,0,1,1,0,1
311,7,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
312,2,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,0
313,12,8,0,0,0,0,0,2,2,17,0,0,0,0.97,0.96,0,0,0,0,1,0,0
314,564,2,545,650,1100,1700,281,751,1057,1603,238,0,0,0.87,0.93,0,0,0,0,1,0,0
315,0,2,0,6,9,12,2,5,27,31,4,0,0,0.48,0.52,0,0,0,0,1,0,0
316,10,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,1,1,0,0
317,7,2,0,0,0,0,1,2,2,2,0,0,0,0.95,0.95,0,1,0,0,1,0,0
318,0,2,0,4,7,7,0,0,0,0,0,0,3,0.84,0.83,0,0,0,0,1,0,1
319,8,8,0,0,0,0,0,0,0,0,2,0,0,1,0.99,0,0,0,0,1,0,0
320,16,8,0,0,0,0,0,0,0,0,0,0,0,0.93,0.91,0,0,0,0,1,0,0
321,3,8,0,0,0,0,0,0,0,0,1,0,0,0.42,0.36,0,0,0,0,1,0,0
322,0,4,0,5,11,15,4,8,17,21,1,0,0,1,0.91,0,0,0,0,1,0,1
323,6,8,0,0,0,0,0,0,0,0,2,0,0,0.96,0.96,0,0,0,0,1,0,0
324,210,0,2,0,100,200,16,72,158,252,51,0,0,0,0,0,0,0,0,0,0,0
325,1,2,0,2,4,6,1,2,4,4,2,0,0,1,1,0,0,0,0,1,0,1
326,22,2,0,40,88,144,8,40,80,109,0,0,0,1,0.95,0,0,0,0,1,0,0
327,742,12,33,312,837,1062,136,548,1098,1604,502,0,0,0.98,0.95,0,0,0,0,1,0,0
328,1,8,0,0,0,0,0,0,1,1,0,0,0,0.85,0.64,0,0,0,1,1,0,0
329,8,10,0,1,2,7,0,1,6,12,0,0,0,0.89,0.9,0,0,0,0,1,0,0
330,7,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.84,0,1,0,0,1,0,0
331,0,2,0,6,12,15,4,6,12,17,3,0,0,1,0.99,0,0,0,0,1,0,1
332,2481,8,0,0,0,0,1,17,17,17,3,0,0,0.02,0.27,0,0,0,0,1,0,0
333,6,8,0,0,0,0,1,1,2,7,0,0,0,0.97,0.94,0,0,0,0,1,0,0
334,22,12,0,200,300,380,55,146,248,349,60,0,20,0.43,0.45,0,0,0,0,1,0,1
335,0,2,0,11,11,11,0,0,0,0,1,0,0,0.86,0.93,0,1,0,0,1,0,1
336,117,8,0,100,250,450,67,189,389,4216,25,0,0,0.82,0.92,0,0,0,0,1,0,1
337,65,2,0,0,21,42,9,23,34,48,0,0,0,1,0.6,0,0,0,0,1,0,0
338,21,9,0,0,0,0,0,0,0,0,3,0,0,0.76,0.82,0,0,0,1,1,0,0
339,15,17,0,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0
340,7,2,0,0,0,0,0,0,0,0,1,0,0,0.96,0.96,0,1,0,0,1,0,0
341,874,12,12,0,0,0,34,127,376,1041,56,0,0,0.82,0.78,0,0,0,0,1,0,0
342,3,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
343,18,8,0,0,0,0,1,1,1,2,0,0,0,0.98,0.95,0,0,0,0,1,0,0
344,108,12,0,116,278,278,53,171,443,821,30,0,0,0.77,0.78,0,0,0,0,1,0,1
345,3,12,0,11,18,24,1,7,9,16,0,0,0,0.82,0.79,0,0,0,0,1,0,1
346,5,9,0,0,0,0,0,0,0,0,0,0,0,0.7,0.66,0,0,0,0,1,0,0
347,3,4,0,0,0,0,0,0,1,1,0,0,0,0.68,0.66,0,1,0,0,1,0,0
348,2,12,1,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
349,302,8,21,0,128,192,46,127,233,348,44,0,0,0.95,0.96,0,0,0,0,1,0,0
350,13,8,0,0,15,30,3,14,22,33,4,0,0,0.94,0.97,0,0,0,0,1,0,0
351,11,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.7,0,0,0,0,1,0,0
352,17,2,0,0,0,0,0,0,0,0,0,0,0,0.69,0.69,0,1,0,0,1,0,0
353,65,8,0,27,97,178,0,0,0,0,0,0,0,1,0.98,0,0,0,0,1,0,0
354,30,8,0,0,0,0,7,11,26,40,11,0,0,0.9,0.85,0,0,0,0,0,0,0
355,17,8,0,0,12,24,5,20,44,76,3,0,0,0.99,0.93,0,0,0,0,1,0,0
356,3,12,0,26,50,74,3,5,10,10,0,0,0,0.78,0.78,0,1,0,0,1,0,1
357,121,8,45,48,144,216,52,122,259,407,36,0,0,0.98,0.97,0,0,0,0,1,0,0
358,6,9,0,0,0,0,0,0,0,0,1,0,0,0.96,0.97,0,0,0,1,1,0,0
359,3,8,0,0,0,0,0,0,0,0,0,0,0,0.15,0.1,0,0,0,0,1,0,0
360,10,4,4,0,8,16,2,6,16,21,0,0,0,0.93,0.89,0,0,0,0,1,0,0
361,6,2,0,0,0,0,0,0,0,0,0,0,0,0.46,0.25,0,0,0,0,1,0,0
362,15,8,0,0,0,0,0,1,1,1,1,0,0,0.46,0.45,0,1,0,0,1,0,0
363,3,8,0,0,0,0,0,5,5,5,1,0,0,0.42,0.36,0,0,0,0,1,0,0
364,32,8,12,32,59,86,13,44,67,106,11,0,0,0.87,0.91,0,0,0,0,1,0,0
365,13,10,0,0,0,0,0,1,2,3,3,0,0,0.77,0.84,0,1,0,0,1,0,0
366,0,8,0,5,7,9,0,3,4,8,0,0,0,0.82,0.75,0,0,0,0,1,0,1
367,17,2,0,0,0,0,0,0,0,0,1,0,0,0.74,0.77,0,1,0,0,1,0,0
368,16,8,15,2,6,10,5,13,23,32,17,0,0,0.16,0.1,2,0,0,1,1,0,0
369,0,2,0,5,7,7,0,0,0,0,0,0,0,0.69,0.68,0,1,0,0,1,0,0
370,0,12,0,5,6,6,0,0,0,0,0,0,0,0.57,0.68,0,1,0,0,1,0,0
371,8737,12,2832,20297,29297,37397,4346,10499,20157,35380,4155,0,497,0.73,0.69,0,0,0,0,1,0,0
372,10,4,8,18,33,48,7,17,31,44,0,0,0,0.73,0.78,0,0,0,1,1,0,0
373,18,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.96,0,0,0,0,1,0,0
374,57,8,6,80,135,185,15,89,164,277,48,0,0,0.58,0.57,0,0,0,0,1,0,0
375,6,8,0,0,0,2,1,1,3,4,0,0,0,0.98,0.97,0,0,0,0,1,0,0
376,-1,4,6,0,2,3,1,9,16,25,3,0,0,0.73,0.78,1,0,0,1,1,0,1
377,181,8,94,240,480,720,84,238,435,725,82,0,0,0.93,0.94,0,0,0,0,1,0,0
378,9,8,0,0,0,0,1,2,3,5,2,0,0,0.95,0.96,0,0,0,0,1,0,0
379,482,2,0,0,0,0,2,7,15,18,0,0,0,1,0.95,0,0,0,0,1,0,0
380,12,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
381,15,2,15,7,28,56,3,22,35,56,0,0,0,0.78,0.74,0,0,0,1,1,0,0
382,5,2,0,0,0,0,0,0,0,0,1,0,0,0.98,0.95,0,1,0,0,1,0,0
383,22,2,0,0,0,0,0,0,2,2,0,0,0,0.99,0.95,0,1,0,0,1,0,0
384,267,8,20,435,645,870,230,489,647,804,229,0,0,0.91,0.93,0,0,0,1,1,0,1
385,74,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
386,6,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
387,0,8,0,0,0,0,0,0,0,0,2,0,0,0.95,0.84,0,0,0,0,1,0,0
388,3,10,0,11,15,23,2,8,10,14,0,0,0,0.89,0.9,0,0,0,0,1,0,1
389,68,4,44,70,170,260,31,105,197,264,34,0,0,0.88,0.78,0,0,0,0,1,0,0
390,59,8,11,13,13,37,2,26,54,91,21,0,0,0.7,0.65,0,0,0,1,1,0,0
391,16,52,0,0,0,0,1,3,6,9,1,0,0,0.66,0.65,0,1,0,0,1,0,0
392,0,12,0,4,4,4,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,1
393,968,8,200,3650,6700,9700,962,2788,5549,8303,330,0,0,0.94,0.9,0,0,0,0,1,0,0
394,10,2,0,0,0,0,0,0,0,0,0,0,0,0.78,0.76,0,1,0,1,1,0,0
395,1320,8,1141,852,2037,2820,369,1207,2496,4067,360,0,0,0.76,0.82,0,0,0,0,1,0,0
396,23,2,0,0,0,0,23,39,39,39,4,0,0,0.98,0.98,0,1,0,1,1,0,1
397,3,9,0,0,0,0,0,0,0,1,1,0,0,0.7,0.66,0,0,0,0,1,0,0
398,9,8,0,0,0,0,0,0,0,0,0,0,0,0.37,0.54,0,0,0,0,1,0,0
399,3,2,0,3,6,12,2,4,15,18,0,0,0,0.98,0.97,0,0,0,0,1,0,1
400,-3,8,1,78,125,180,11,53,106,171,14,0,0,0.37,0.54,3,0,0,0,1,0,1
401,134,2,0,0,0,0,0,3,34,38,0,0,0,1,1,0,1,0,0,1,0,0
402,6,4,0,0,0,0,1,4,6,7,1,0,0,0.91,0.9,0,0,0,0,1,0,0
403,4,8,0,0,0,0,0,0,2,3,0,0,0,0.88,0.94,0,0,0,0,1,0,0
404,404,12,0,0,0,0,3,4,8,10,0,0,0,1,1,0,0,0,0,1,0,0
405,120,8,774,2119,3274,4714,700,1734,2900,3635,527,0,78,0.64,0.68,179,0,0,1,1,0,1
406,-85,12,0,126,126,126,0,110,141,187,140,0,0,0,0.01,75,0,0,0,1,0,1
407,2,4,0,1,2,2,0,1,1,1,0,0,0,0.73,0.78,0,0,0,0,1,0,0
408,15,0,0,22,57,92,6,15,20,22,2,0,0,0,0,0,1,0,0,1,0,0
409,213,8,0,50,50,50,0,0,0,0,1,0,0,1,0.93,0,0,0,0,1,0,0
410,1,2,0,6,6,12,2,4,7,9,0,0,0,0.99,0.95,0,0,0,0,1,0,1
411,0,2,0,20,26,26,0,0,0,0,0,0,0,0.69,0.69,0,1,0,0,1,0,1
412,4,12,0,0,0,0,0,0,0,0,1,0,0,0.74,0.74,0,0,0,0,1,0,0
413,9,12,3,2,2,2,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
414,5,8,0,0,0,0,0,0,0,0,0,0,0,-99,0.93,0,0,0,0,1,0,1
415,54,2,0,0,0,0,4,10,20,28,3,0,0,0.97,0.96,0,0,0,0,1,0,0
416,12,12,8,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
417,676,8,0,0,0,0,1,7,16,32,11,0,0,0.5,0.53,0,0,0,0,1,0,0
418,53,8,1,0,110,110,5,24,35,51,0,0,0,0.99,0.96,0,0,0,0,1,0,0
419,0,12,0,62,62,62,0,0,0,0,1,0,0,0.76,0.53,0,0,0,0,1,0,1
420,0,8,0,5,5,5,0,0,0,0,0,0,0,0.37,0.34,0,0,0,0,1,0,0
421,5,2,11,29,53,77,4,26,47,61,0,0,0,0.96,0.97,0,0,0,0,1,0,1
422,14,8,0,0,2,5,0,1,4,7,0,0,0,0.96,0.94,0,0,0,0,1,0,0
423,11,9,0,0,0,0,2,3,5,11,0,0,0,0.99,0.98,0,0,0,0,1,0,0
424,2595,8,48,0,198,594,474,1422,3528,5285,431,0,0,0.69,0.59,0,0,0,0,1,0,0
425,92,52,0,0,0,0,0,1,7,10,1,0,0,0.87,0.9,0,1,0,0,1,0,0
426,6,8,0,0,0,0,0,0,0,0,1,0,0,0.1,0.12,0,0,0,0,1,0,0
427,21,9,0,0,0,0,0,62,87,87,0,0,0,0.91,0.77,0,0,0,0,1,0,0
428,14,8,0,0,10,20,2,6,20,30,2,0,0,1,0.99,0,0,0,0,1,0,0
429,22,8,6,177,291,405,37,129,236,379,41,0,23,0.47,0.62,4,0,0,0,1,0,1
430,0,8,0,2,2,2,0,0,0,0,0,0,0,0.46,0.35,0,1,0,0,1,0,1
431,52,9,62,36,92,116,9,255,278,293,34,0,0,0.85,0.82,0,0,0,0,1,0,0
432,2,8,0,0,0,0,0,0,0,0,1,0,0,0.93,0.95,0,0,0,0,1,0,0
433,16,2,0,0,14,21,2,9,22,32,2,0,0,0.99,0.99,0,0,0,0,1,0,0
434,13,8,0,53,71,83,2,9,26,69,0,0,0,0.37,0.54,0,0,0,0,1,0,1
435,6,4,0,0,0,0,1,1,1,1,0,0,0,0.24,0.14,0,1,0,0,1,0,0
436,0,8,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,1,1,0,0
437,46,8,0,0,0,27,4,15,35,48,4,0,0,0.74,0.75,0,0,0,0,1,0,0
438,3,16,0,58,82,130,12,37,63,98,8,0,0,0.66,0.63,0,0,0,0,1,0,1
439,593,2,283,1060,2380,3870,568,1643,2858,3634,363,0,0,0.99,0.99,0,0,0,0,1,0,0
440,344,8,0,2527,5236,7096,0,0,0,0,0,0,44,0.4,0.29,0,0,0,0,1,0,0
441,-32,8,0,161,232,336,34,120,248,306,20,0,0,0.98,0.98,32,0,0,0,1,0,1
442,165,9,0,0,0,0,0,0,0,0,0,0,0,0.85,0.82,0,0,0,0,1,0,0
443,19,9,0,0,0,0,0,0,2,5,0,0,0,0.85,0.82,0,0,0,0,1,0,0
444,2,3,0,0,1,2,0,0,1,1,0,0,0,0.69,0.68,0,0,0,0,1,0,1
445,71,8,0,150,210,360,40,118,223,324,36,0,0,0.96,0.96,0,0,0,0,1,0,0
446,0,8,0,4,6,8,3,4,6,8,0,0,0,0.74,0.73,0,0,0,0,1,0,1
447,20,2,0,0,0,0,0,0,1,2,1,0,0,0.99,0.99,0,1,0,0,1,0,0
448,194,12,0,0,0,0,1,10,24,41,3,0,0,0.93,0.96,0,0,0,0,1,0,0
449,4,4,0,0,0,0,1,4,5,5,0,0,0,0.73,0.78,0,0,0,0,1,0,0
450,0,2,0,4,6,6,0,1,5,7,0,0,0,0.42,0.36,0,0,0,0,1,0,1
451,1,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
452,23115,15,65,0,0,0,401,1337,2772,4508,516,0,0,0.91,0.93,0,0,0,0,0,0,0
453,3120,8,0,0,696,1392,78,679,2113,3937,284,0,0,0.98,0.99,0,0,0,0,1,0,0
454,4,8,3,6,12,14,0,4,8,13,0,0,0,0.96,0.96,0,0,0,0,1,0,0
455,5,8,0,0,0,0,1,1,6,6,0,0,0,0.53,0.54,0,1,0,0,1,0,0
456,7,8,0,0,0,0,0,2,2,2,0,0,0,0.8,0.82,0,0,0,0,1,0,0
457,3,16,0,0,0,0,0,0,1,1,1,0,0,0.38,0.44,0,0,0,0,1,0,0
458,312,8,52,124,314,466,48,157,352,518,62,0,0,0.99,0.96,0,0,0,0,1,0,0
459,2,8,0,0,0,0,0,0,0,0,0,0,0,0.78,0.86,0,0,0,0,1,0,0
460,3,2,0,53,53,53,0,0,0,0,0,0,0,0.68,0.85,0,1,0,0,1,0,0
461,139,9,0,0,0,0,1,3,4,5,0,0,0,0.85,0.82,0,0,0,1,1,0,0
462,0,8,0,10,18,30,4,13,21,29,2,0,0,0.75,0.72,0,0,0,0,1,0,1
463,12,2,0,14,28,42,6,10,23,32,0,0,0,0.89,0.91,0,0,0,0,1,0,0
464,13,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.88,0,1,0,1,1,0,0
465,103,8,0,0,0,0,0,4,7,10,0,0,0,1,0.99,0,1,0,0,1,0,0
466,73,8,4,42,105,147,20,64,123,182,46,0,0,0.99,0.97,0,0,0,0,1,0,0
467,50,2,0,0,0,0,0,1,2,2,0,0,0,0.68,0.64,0,0,0,0,1,0,0
468,164,9,0,0,0,0,0,0,2,2,1,0,0,0.99,0.98,0,0,0,0,1,0,0
469,15,14,0,0,0,0,1,5,6,9,0,0,0,0.38,0.44,0,0,0,0,1,0,0
470,389,2,0,1000,1000,1000,39,128,210,353,51,0,0,1,0.99,0,0,0,0,1,0,0
471,2,8,0,1,3,4,1,2,6,7,0,0,0,0.78,0.75,0,0,0,0,1,0,0
472,233,2,0,0,0,0,0,0,1,1,2,0,0,0.99,0.99,0,0,0,0,1,0,0
473,0,12,0,7,9,9,0,0,0,0,0,0,0,0.82,0.79,0,1,0,1,1,0,0
474,11,8,0,0,0,0,0,2,6,10,0,0,0,0.83,0.91,0,0,0,0,1,0,0
475,16,4,0,0,0,0,1,6,9,13,0,0,0,0.79,0.66,0,0,0,0,1,0,0
476,3,2,1,1,1,1,0,0,0,0,0,0,0,0.93,0.87,0,1,0,1,1,0,0
477,10,8,0,96,96,96,1,13,30,43,3,0,0,0.97,0.97,0,0,0,0,1,0,0
478,3,8,0,1,2,4,2,3,5,10,0,0,0,1,0.96,0,0,0,0,1,0,0
479,4,14,0,0,0,0,0,0,0,0,2,0,0,0.99,0.99,0,0,0,0,1,0,0
480,10,2,0,30,50,60,10,21,33,65,4,0,0,0.98,0.97,0,0,0,0,1,0,1
481,0,2,0,2,2,3,0,0,0,0,0,0,0,0.78,0.78,0,1,0,1,1,0,1
482,12,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,1,1,0,0
483,0,8,0,0,0,0,0,0,0,0,1,0,0,0.63,0.7,0,1,0,0,1,0,0
484,95,8,0,0,48,96,12,35,61,61,6,0,0,0.91,0.91,0,1,0,0,1,0,0
485,31,14,0,180,336,492,51,152,243,356,71,0,0,0.93,0.95,0,0,0,0,1,0,0
486,1,12,0,8,12,16,0,6,9,10,0,0,0,0.78,0.78,0,0,0,0,1,0,1
487,930,12,0,0,0,0,0,0,0,0,0,0,0,0.93,0.89,0,0,0,1,1,0,0
488,8,2,0,0,0,4,2,4,7,13,0,0,0,1,0.98,0,0,0,0,1,0,0
489,0,8,3,18,33,48,13,27,55,68,4,0,0,0.57,0.44,0,0,0,0,1,0,1
490,66,8,0,0,0,0,1,2,5,6,3,0,0,0.99,0.99,0,0,0,0,1,0,0
491,0,8,0,4,4,4,2,2,5,9,0,0,0,0.07,0.07,0,0,0,1,1,0,1
492,555,35,5,0,0,0,12,31,51,93,13,0,0,0.71,0.71,0,1,0,0,1,0,0
493,0,8,0,2,2,2,0,0,0,0,0,0,0,0.81,0.82,0,0,0,0,1,0,0
494,582,8,0,0,0,0,3,13,17,24,3,0,0,1,1,0,1,0,1,1,0,0
495,10,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
496,7,2,0,0,0,0,0,0,0,0,0,0,0,0.91,0.82,0,0,0,0,1,0,0
497,11,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
498,1,3,0,19,55,61,19,24,58,94,0,0,0,0.29,0.34,0,0,0,0,1,0,1
499,9,2,0,0,0,0,0,0,0,0,0,0,0,0.97,0.95,0,1,0,0,1,0,0
500,8,9,0,0,0,0,0,0,0,0,1,0,0,0.7,0.66,0,0,0,0,1,0,0
501,62,8,0,0,0,0,0,1,1,1,0,0,0,0.99,0.81,0,0,0,1,1,0,0
502,0,8,0,0,0,0,0,0,0,0,0,0,0,0.45,0.43,0,0,0,0,1,0,0
503,5000,52,0,0,0,0,0,0,0,0,0,0,0,0.95,0.86,0,1,0,0,0,0,0
504,15,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
505,0,12,0,10,10,10,0,2,6,9,0,0,5,0.57,0.7,0,0,0,0,1,0,0
506,6744,8,468,10080,17808,25536,294,6981,10452,19016,1416,0,0,0.95,0.92,0,0,0,0,1,0,0
507,9,6,0,0,0,0,3,6,10,15,0,0,0,0.78,0.78,0,0,0,0,1,0,0
508,121,2,10,69,177,213,21,110,204,319,49,0,0,0.96,0.96,0,0,0,0,1,0,0
509,0,8,0,11,17,23,1,4,12,17,3,0,0,0.3,0.3,0,0,0,0,1,0,1
510,2,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
511,14,12,0,40,40,40,0,0,0,0,0,0,0,0.27,0.26,0,1,0,0,0,0,0
512,42,2,0,44,132,220,7,47,112,180,5,0,0,0.96,0.92,0,0,0,0,1,0,1
513,224,2,0,0,0,0,3,17,75,182,0,0,0,0.99,0.99,0,0,0,0,1,0,0
514,0,8,0,10,15,20,6,11,14,21,0,0,0,0.98,0.99,0,0,0,0,1,0,1
515,0,8,0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,1,0,0
516,20,8,29,39,89,141,19,51,100,144,16,0,0,0.79,0.66,0,0,0,0,1,0,0
517,30,2,0,0,0,0,0,2,5,7,1,0,0,0,0,0,0,0,0,1,0,0
518,1,2,0,0,0,0,1,1,2,2,0,0,0,0.42,0.36,0,0,0,1,1,0,0
519,75,8,20,15,33,63,14,45,108,176,16,0,0,0.48,0.53,0,0,0,0,1,0,0
520,3,8,0,0,0,0,0,0,0,0,0,0,0,0.85,0.92,0,0,0,0,1,0,0
521,10,8,0,337,510,667,33,160,376,529,42,0,11,0.48,0.53,1,0,0,0,1,0,1
522,107,52,0,0,0,0,4,7,13,26,6,0,0,0.95,0.96,0,1,0,0,1,0,0
523,6,2,0,0,0,0,0,0,0,1,0,0,0,0.93,0.96,0,1,0,0,1,0,0
524,4,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
525,37,8,0,0,18,36,5,17,32,51,5,0,0,0.92,0.94,0,0,0,1,1,0,0
526,1,8,0,0,0,0,0,0,0,1,1,0,0,0.66,0.72,0,1,0,0,1,0,0
527,17,2,4,42,90,144,8,30,51,57,0,0,0,0.97,0.94,0,1,0,0,1,0,0
528,2500,12,0,0,0,0,0,0,0,0,0,0,0,0.94,0.87,0,0,0,0,1,0,0
529,12,8,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
530,507,8,17,0,174,348,60,268,567,796,93,0,0,1,0.97,0,0,0,0,1,0,0
531,6,8,0,0,0,0,2,2,2,3,3,0,0,1,0.99,0,0,0,0,1,0,0
532,20,8,14,66,119,189,22,76,132,191,29,0,0,0.79,0.66,0,0,0,0,1,0,1
533,21,13,0,0,0,0,0,0,1,1,1,0,0,-99,0.5,0,0,0,1,1,0,0
534,67,2,0,0,0,0,3,8,10,11,1,0,0,0.82,0.82,0,1,0,0,1,0,0
535,5,8,0,122,190,242,26,84,149,233,16,0,8,0.43,0.46,0,0,0,0,1,0,0
536,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
537,1,9,0,0,1,1,1,1,1,5,1,0,0,0.99,0.99,0,0,0,0,1,0,0
538,73,8,22,126,240,364,32,118,250,383,18,0,0,0.87,0.8,0,0,0,0,1,0,0
539,3,4,1,0,0,0,0,0,2,2,0,0,0,0.73,0.78,0,0,0,0,1,0,0
540,2,8,0,0,0,0,0,0,0,0,1,0,0,0.7,0.73,0,0,0,1,1,0,0
541,0,2,0,16,27,49,2,8,13,17,0,0,0,0.42,0.36,0,0,0,0,1,0,1
542,3590,4,1515,4540,8125,11345,873,2694,5299,7842,600,0,0,0.73,0.78,0,0,0,0,1,0,0
543,0,12,0,8,11,17,0,3,10,13,1,0,0,0.78,0.78,0,0,0,0,1,0,1
544,0,8,0,0,0,0,0,0,0,0,0,0,0,0.78,0.76,0,0,0,0,1,0,0
545,2,12,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
546,20,8,0,15,30,42,10,19,31,41,4,0,0,1,0.94,0,0,0,0,1,0,0
547,119,8,0,53,133,222,22,76,167,275,41,0,0,0.86,0.91,0,0,0,0,1,0,0
548,30,8,0,0,4,8,4,15,20,32,0,0,0,1,0.91,0,0,0,0,1,0,0
549,4,2,0,0,0,0,1,1,1,1,0,0,0,0.83,0.69,0,0,0,0,1,0,0
550,2,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,1
